year,1-gram,count-sum,count-mean
2022,adding,100,1.25
2023,representatives,100,1.1111111111111112
2024,hunger,100,1.2987012987012987
2023,private,100,1.2345679012345678
2024,governments,100,1.4285714285714286
2023,compared,100,1.1627906976744187
2022,organisations,100,1.694915254237288
2024,fight,100,1.3888888888888888
2022,launched,100,1.3333333333333333
2021,economic,100,1.6129032258064515
2023,outlets,100,1.2658227848101267
2023,per,100,1.408450704225352
2023,strategic,100,1.2987012987012987
2023,appear,100,1.1627906976744187
2023,abdullah,100,1.7543859649122806
2024,prison,100,2.857142857142857
2024,directly,100,1.1627906976744187
2023,talking,100,1.1627906976744187
2023,stage,100,1.1627906976744187
2024,include,100,1.075268817204301
2023,usually,100,1.3333333333333333
2023,nowhere,100,1.1764705882352942
2023,finally,100,1.1904761904761905
2024,holy,100,1.5873015873015872
2021,expressed,99,1.2692307692307692
2024,follow,99,1.0879120879120878
2021,set,99,1.3026315789473684
2021,legal,99,1.6779661016949152
2021,accused,99,1.32
2024,try,99,1.2222222222222223
2023,emirates,99,1.053191489361702
2022,besieged,99,1.1379310344827587
2022,morning,99,1.523076923076923
2023,strategy,99,1.4142857142857144
2024,ambassador,99,1.6229508196721312
2023,probably,99,1.3943661971830985
2024,muslims,99,2.302325581395349
2024,term,99,1.2692307692307692
2021,trump,99,1.98
2021,off,99,1.3026315789473684
2022,arrest,99,1.65
2022,assault,99,1.2857142857142858
2021,re,99,1.6229508196721312
2021,democratic,99,1.9038461538461537
2023,couldn,99,1.337837837837838
2021,second,99,1.2531645569620253
2023,hopes,99,1.0879120879120878
2023,black,99,1.1927710843373494
2024,fears,99,1.1927710843373494
2023,celtic,99,9.9
2021,gas,99,1.5
2023,quickly,99,1.1
2023,coastal,99,1.053191489361702
2022,hit,99,1.2857142857142858
2022,until,99,1.2857142857142858
2024,showed,99,1.32
2023,creation,99,1.1647058823529413
2024,1948,99,1.2857142857142858
2023,600,98,1.053763440860215
2024,intelligence,98,1.2098765432098766
2023,organised,98,1.180722891566265
2024,ties,98,1.5076923076923077
2023,explosions,98,1.3066666666666666
2023,construction,98,1.6065573770491803
2022,blinken,98,2.5789473684210527
2024,50,98,1.1136363636363635
2024,500,98,1.2564102564102564
2023,semitic,98,1.719298245614035
2024,getting,98,1.225
2022,further,98,1.225
2023,analysis,98,1.2894736842105263
2023,mission,98,1.1529411764705881
2024,8,98,1.3066666666666666
2023,maintain,98,1.0769230769230769
2023,supposed,98,1.1136363636363635
2023,whatever,98,1.1264367816091954
2021,man,98,1.8148148148148149
2024,cause,98,1.2564102564102564
2023,receive,98,1.053763440860215
2021,carried,98,1.240506329113924
2024,executive,98,1.1264367816091954
2021,fear,98,1.9215686274509804
2023,above,98,1.1395348837209303
2021,able,98,1.4202898550724639
2021,already,98,1.225
2021,jordan,98,1.96
2023,cutting,98,1.101123595505618
2022,able,97,1.2933333333333332
2024,deliver,97,1.3287671232876712
2023,maghazi,97,2.255813953488372
2023,delivery,97,1.2278481012658229
2022,force,97,1.3472222222222223
2023,identity,97,1.2933333333333332
2024,displacement,97,1.2933333333333332
2023,veto,97,2.1555555555555554
2023,demonstrators,97,1.3472222222222223
2024,basic,97,1.1686746987951808
2024,sent,97,1.0777777777777777
2023,afp,97,1.1547619047619047
2023,bill,97,2.2045454545454546
2024,happening,97,1.1829268292682926
2024,responsible,97,1.2125
2024,letter,97,2.108695652173913
2022,weeks,97,1.2763157894736843
2021,itself,97,1.5901639344262295
2022,few,97,1.2597402597402598
2022,20,97,1.2435897435897436
2022,tel,97,1.6166666666666667
2021,society,97,1.5396825396825398
2022,targeted,97,1.4477611940298507
2022,outside,97,1.2435897435897436
2023,armoured,97,1.2933333333333332
2022,whether,97,1.3287671232876712
2023,stood,97,1.1686746987951808
2021,top,97,1.3472222222222223
2022,trying,96,1.3333333333333333
2023,sleep,96,1.2467532467532467
2024,demands,96,1.2467532467532467
2021,released,96,1.5238095238095237
2022,release,96,2.6666666666666665
2023,reaching,96,1.0212765957446808
2021,action,96,1.4545454545454546
2021,unrwa,96,3.6923076923076925
2023,worse,96,1.103448275862069
2023,rhetoric,96,1.263157894736842
2021,expulsion,96,1.4545454545454546
2023,genocidal,96,1.476923076923077
2024,concern,96,1.1566265060240963
2024,19,96,1.2
2024,deadly,96,1.1566265060240963
2023,expand,96,1.103448275862069
2024,effort,96,1.28
2023,banned,96,1.2972972972972974
2022,pro,96,2.4615384615384617
2024,restrictions,96,1.391304347826087
2023,extreme,96,1.1851851851851851
2023,conducted,96,1.0666666666666667
2021,civil,96,1.5483870967741935
2024,additional,96,1.28
2023,describing,96,1.0434782608695652
2023,initiative,96,1.2307692307692308
2023,officer,96,1.352112676056338
2024,send,96,1.2307692307692308
2022,building,95,1.6101694915254237
2023,800,95,1.021505376344086
2021,muslim,95,1.8269230769230769
2024,27,95,1.0795454545454546
2023,circumstances,95,1.0919540229885059
2023,july,95,1.1875
2023,supply,95,1.130952380952381
2024,address,95,1.2337662337662338
2021,asked,95,1.3194444444444444
2023,quds,95,1.6101694915254237
2021,june,95,1.4393939393939394
2023,warfare,95,1.507936507936508
2022,village,95,1.4393939393939394
2023,destroying,95,1.0555555555555556
2023,chance,95,1.130952380952381
2024,rather,95,1.2025316455696202
2023,29,95,1.130952380952381
2022,12,95,1.3380281690140845
2023,produced,95,1.043956043956044
2023,faces,95,1.021505376344086
2024,strong,95,1.1585365853658536
2024,beginning,95,1.2025316455696202
2024,forward,95,1.2179487179487178
2022,re,95,1.6666666666666667
2023,judicial,95,1.6379310344827587
2022,lawyer,95,1.5833333333333333
2023,focused,95,1.0674157303370786
2024,sought,95,1.1176470588235294
2023,goods,95,1.2337662337662338
2024,impact,95,1.2337662337662338
2023,ramadan,95,1.9791666666666667
2023,blockaded,95,1.0674157303370786
2021,crime,95,1.9791666666666667
2024,street,94,1.3055555555555556
2024,passed,94,1.2533333333333334
2024,engagement,94,1.709090909090909
2024,increased,94,1.236842105263158
2022,comes,94,1.2533333333333334
2024,front,94,1.2702702702702702
2024,step,94,1.1604938271604939
2021,system,94,1.3823529411764706
2022,veteran,94,1.1604938271604939
2022,bennett,94,1.7735849056603774
2023,entrance,94,1.2702702702702702
2024,amount,94,1.236842105263158
2021,activists,94,1.709090909090909
2023,wael,94,2.5405405405405403
2023,square,94,1.4029850746268657
2023,khaled,94,1.236842105263158
2022,investigations,94,1.6785714285714286
2024,violation,94,1.3428571428571427
2021,cannot,94,1.5932203389830508
2024,spokesman,94,1.205128205128205
2024,9,94,1.1898734177215189
2024,victory,94,1.2533333333333334
2022,investigate,94,1.8076923076923077
2023,engaged,94,1.1058823529411765
2024,sides,94,1.1898734177215189
2023,citizenship,94,2.292682926829268
2023,critics,94,1.175
2022,order,93,1.3098591549295775
2024,tens,93,1.1204819277108433
2023,checkpoint,93,1.86
2023,risks,93,1.1204819277108433
2021,agreement,93,1.7547169811320755
2021,co,93,1.453125
2022,meeting,93,2.066666666666667
2023,pointed,93,1.0689655172413792
2022,began,93,1.273972602739726
2023,linked,93,1.2077922077922079
2021,arrests,93,2.1136363636363638
2023,influence,93,1.2236842105263157
2021,intelligence,93,1.55
2024,unable,93,1.1625
2023,breaking,93,1.0941176470588236
2022,killings,93,1.453125
2024,humanity,93,1.24
2023,31,93,1.1341463414634145
2023,education,93,1.3676470588235294
2024,previous,93,1.0941176470588236
2023,christmas,93,4.2272727272727275
2023,neighbours,93,1.1341463414634145
2021,senior,93,1.2916666666666667
2022,died,93,1.3285714285714285
2022,hundreds,93,1.273972602739726
2022,parties,93,1.5245901639344261
2023,worried,93,1.1071428571428572
2022,again,93,1.3880597014925373
2023,hagari,93,1.6607142857142858
2024,port,93,1.8979591836734695
2024,23,93,1.1341463414634145
2024,crossing,93,1.631578947368421
2024,criminal,92,1.4153846153846155
2024,democrats,92,2.13953488372093
2024,shared,92,1.295774647887324
2024,damascus,92,1.803921568627451
2022,july,92,1.7037037037037037
2023,worshippers,92,2.1904761904761907
2023,funeral,92,1.5862068965517242
2024,reflect,92,1.0952380952380953
2023,popular,92,1.15
2023,base,92,1.3529411764705883
2024,bill,92,4.0
2023,underground,92,1.9166666666666667
2022,defence,92,1.2432432432432432
2024,commander,92,1.4838709677419355
2023,musk,92,6.571428571428571
2021,million,92,1.3142857142857143
2022,13,92,1.4603174603174602
2024,delivery,92,1.1794871794871795
2021,construction,92,1.9574468085106382
2024,author,92,1.0337078651685394
2022,face,92,1.2432432432432432
2023,putting,92,1.0574712643678161
2021,mahmoud,92,1.3333333333333333
2021,why,92,1.5593220338983051
2022,already,92,1.2266666666666666
2024,explained,92,1.5081967213114753
2023,expect,92,1.069767441860465
2023,extremely,92,1.15
2022,lives,92,1.2777777777777777
2023,shortly,91,1.0705882352941176
2021,damaged,91,1.6545454545454545
2024,policies,91,1.3
2021,population,91,1.5423728813559323
2023,operate,91,1.0963855421686748
2024,happen,91,1.1097560975609757
2021,northern,91,1.3582089552238805
2023,danger,91,1.1097560975609757
2023,block,91,1.1818181818181819
2024,york,91,1.5423728813559323
2021,relations,91,1.5166666666666666
2021,given,91,1.1973684210526316
2024,france,91,1.5689655172413792
2021,taking,91,1.4
2021,justice,91,1.7843137254901962
2021,allowed,91,1.3
2023,blackout,91,1.7843137254901962
2023,advance,91,1.1666666666666667
2023,tells,91,1.2297297297297298
2022,video,91,1.5166666666666666
2024,wck,91,4.55
2021,struggle,91,1.9361702127659575
2023,delivered,91,1.0963855421686748
2023,blast,91,1.7169811320754718
2023,closer,91,1.1375
2023,visa,91,2.935483870967742
2023,democrats,91,1.9361702127659575
2023,dawn,91,1.1518987341772151
2023,adviser,91,1.1518987341772151
2021,died,91,1.5423728813559323
2024,either,91,1.1518987341772151
2023,prevented,91,1.0705882352941176
2023,propaganda,91,1.4918032786885247
2024,orders,91,1.5964912280701755
2023,homeland,91,1.1518987341772151
2021,2,91,1.1666666666666667
2024,complete,91,1.0833333333333333
2024,medicine,91,1.1666666666666667
2022,1,91,1.2816901408450705
2024,tanks,91,1.5964912280701755
2021,nearly,91,1.2297297297297298
2023,associated,91,1.058139534883721
2023,knows,91,1.1818181818181819
2021,along,91,1.1973684210526316
2021,due,91,1.4
2022,saudi,91,4.7894736842105265
2021,2014,90,1.3846153846153846
2023,lose,90,1.125
2022,mourners,90,2.4324324324324325
2021,violent,90,1.3636363636363635
2021,66,90,1.0588235294117647
2023,turning,90,1.1111111111111112
2024,threats,90,1.3432835820895523
2021,tear,90,1.4516129032258065
2023,common,90,1.0714285714285714
2024,arabia,90,1.3846153846153846
2023,activity,90,1.0843373493975903
2023,via,90,1.0344827586206897
2021,policies,90,1.5517241379310345
2023,sitting,90,1.1538461538461537
2022,control,90,1.3432835820895523
2023,clothes,90,1.40625
2021,never,90,1.2857142857142858
2024,zone,90,1.3043478260869565
2023,threatened,90,1.1111111111111112
2022,top,90,1.40625
2023,sparked,90,1.0112359550561798
2024,maritime,90,1.4754098360655739
2024,zionist,90,1.5789473684210527
2023,takes,90,1.1111111111111112
2023,bombings,90,1.2328767123287672
2021,red,90,1.5254237288135593
2024,looking,90,1.2328767123287672
2024,demanding,90,1.25
2022,director,90,1.4285714285714286
2021,1948,90,1.7307692307692308
2023,governs,90,1.0344827586206897
2024,watch,90,1.2162162162162162
2023,intifada,90,1.2328767123287672
2022,father,90,1.40625
2022,open,90,1.2857142857142858
2023,losing,90,1.1688311688311688
2024,australia,90,2.0930232558139537
2021,whether,90,1.3636363636363635
2023,project,89,1.3692307692307693
2022,elections,89,2.022727272727273
2023,board,89,1.435483870967742
2024,felt,89,1.3484848484848484
2022,ground,89,1.289855072463768
2023,highest,89,1.0987654320987654
2023,final,89,1.2191780821917808
2023,pledged,89,1.0987654320987654
2021,remain,89,1.2027027027027026
2023,diplomacy,89,1.435483870967742
2023,afraid,89,1.2027027027027026
2023,contact,89,1.2027027027027026
2024,launch,89,1.1265822784810127
2023,prayers,89,1.4126984126984128
2024,india,89,3.56
2024,relentless,89,1.0987654320987654
2023,levels,89,1.141025641025641
2024,conference,89,1.3088235294117647
2021,school,89,2.696969696969697
2023,resources,89,1.289855072463768
2021,hold,89,1.2535211267605635
2021,streets,89,1.390625
2023,silent,89,1.1710526315789473
2024,warning,89,1.0987654320987654
2023,rescue,89,1.141025641025641
2023,detainees,89,1.816326530612245
2023,finance,88,1.0864197530864197
2023,shortages,88,1.2054794520547945
2023,pay,88,1.1139240506329113
2021,think,88,1.353846153846154
2023,remember,88,1.2941176470588236
2024,eight,88,1.1428571428571428
2023,word,88,1.2054794520547945
2021,decades,88,1.2394366197183098
2022,senior,88,1.1578947368421053
2024,statements,88,1.1733333333333333
2023,job,88,1.1282051282051282
2022,status,88,1.5714285714285714
2023,rare,88,1.1282051282051282
2024,defend,88,1.2394366197183098
2021,access,88,1.4193548387096775
2024,best,88,1.3968253968253967
2022,raided,88,1.4193548387096775
2023,playing,88,1.3134328358208955
2024,holding,88,1.1891891891891893
2023,00,88,1.2571428571428571
2024,aligned,88,1.1282051282051282
2023,ways,88,1.1
2024,oil,88,2.588235294117647
2023,unclear,88,1.1282051282051282
2024,money,88,1.4426229508196722
2024,providing,88,1.2571428571428571
2023,hearing,88,1.3333333333333333
2024,remaining,88,1.1891891891891893
2024,deliveries,88,1.4666666666666666
2021,region,88,1.4666666666666666
2023,august,88,1.1891891891891893
2022,show,88,1.2753623188405796
2022,difficult,88,1.3968253968253967
2023,widely,88,1.035294117647059
2024,necessary,88,1.1282051282051282
2023,shock,88,1.0731707317073171
2023,bombardments,88,1.0864197530864197
2024,limited,88,1.1282051282051282
2023,ending,87,1.12987012987013
2023,incursions,87,1.144736842105263
2023,planned,87,1.0875
2021,majority,87,1.45
2023,justify,87,1.2253521126760563
2024,facility,87,1.7755102040816326
2021,targeting,87,1.5818181818181818
2023,racism,87,1.5263157894736843
2024,wing,87,1.2428571428571429
2022,second,87,1.0875
2024,stopped,87,1.144736842105263
2024,sources,87,1.3384615384615384
2024,damaged,87,1.6415094339622642
2024,miller,87,1.9333333333333333
2024,stay,87,1.16
2022,operation,87,1.359375
2021,infrastructure,87,1.2428571428571429
2023,higher,87,1.16
2023,marked,87,1.0481927710843373
2023,win,87,1.4745762711864407
2022,august,87,1.6111111111111112
2024,present,87,1.2428571428571429
2024,killings,87,1.4745762711864407
2021,immediate,87,1.4262295081967213
2021,status,87,1.74
2023,related,87,1.12987012987013
2023,outrage,87,1.1153846153846154
2024,sure,87,1.2794117647058822
2023,consider,87,1.0481927710843373
2024,blockade,87,1.2083333333333333
2023,approved,87,1.1917808219178083
2024,14,87,1.2794117647058822
2022,early,87,1.16
2024,african,87,1.9772727272727273
2023,buried,87,1.1153846153846154
2024,severe,87,1.1756756756756757
2024,responded,87,1.1012658227848102
2022,countries,87,1.7755102040816326
2023,low,87,1.1012658227848102
2023,d,87,1.403225806451613
2023,commercial,87,1.4745762711864407
2022,ahmad,87,2.3513513513513513
2022,hunger,87,4.578947368421052
2023,begin,86,1.1466666666666667
2022,lapid,86,1.7916666666666667
2024,18,86,1.1466666666666667
2021,started,86,1.323076923076923
2023,demanding,86,1.1025641025641026
2024,employees,86,1.8297872340425532
2024,ahead,86,1.2285714285714286
2023,determination,86,1.2463768115942029
2022,calling,86,1.2463768115942029
2022,10,86,1.2285714285714286
2023,gulf,86,1.4098360655737705
2023,tv,86,1.178082191780822
2023,aim,86,1.131578947368421
2024,tank,86,1.4333333333333333
2024,similar,86,1.178082191780822
2023,league,86,1.3870967741935485
2023,deliveries,86,1.2647058823529411
2021,third,86,1.2285714285714286
2024,centcom,86,2.6875
2022,large,86,1.2285714285714286
2024,caused,86,1.1944444444444444
2023,historical,86,1.2835820895522387
2023,personal,86,1.1944444444444444
2023,internal,86,1.1944444444444444
2024,necessarily,86,1.1168831168831168
2024,friends,86,1.2463768115942029
2024,considered,86,1.1025641025641026
2023,serve,86,1.162162162162162
2024,didn,86,1.34375
2024,request,86,1.323076923076923
2024,story,86,1.4333333333333333
2022,nearly,86,1.1168831168831168
2022,become,86,1.34375
2021,comes,86,1.1944444444444444
2021,open,86,1.4333333333333333
2022,efforts,86,1.34375
2021,protect,85,1.5178571428571428
2021,sides,85,1.2686567164179106
2024,activists,85,1.7708333333333333
